Activity Id;Date;Type;Route Name;Distance (km);Duration;Average Pace;Average Speed (km/h);Calories Burned;Climb (m);Average Heart Rate (bpm);Friend's Tagged;Notes;GPX File
f9534d38-53bd-4adc-b7f7-e2357af0d3de;26.11.2017 11:18;Running;;3.69;35:53:00;09:44;6.17;265;96;160;;#calascio;2017-11-26-111855.gpx
80ceed53-d9f2-42c7-80b7-5fa472d8f8fe;01.10.2016 18:51;Cycling;;6.6;01:04:29;09:46;6.14;323;51;;;;2016-10-01-185119.gpx
82dde9d3-31ad-4dab-834d-7bfcb80c9a97;21.12.2015 09:36;Cycling;;29.87;04:51:37;09:46;6.15;1603;249;;;;2015-12-21-093616.gpx
feb8720d-479d-48df-8443-23ec76b2f7b8;27.04.2013 17:10;Running;;3.05;30:07:00;09:53;6.07;161;23;135;;Intervall sprints on route to work. Sweaty now. ;2013-04-27-171035.gpx
48741e3c-b97f-4ff2-9b1a-17d339a42658;05.02.2015 22:01;Running;;2.66;26:28:00;09:56;6.04;182.4533494;23;158;;;2015-02-05-220158.gpx
dccac7c3-2fd7-4514-8d3f-534755ff0a7a;04.06.2015 19:45;Running;;13.37;02:13:13;09:58;6.02;908;267;155;;;2015-06-04-194555.gpx
45021ecc-c869-4c92-ad0d-4b74fb460270;22.03.2013 22:45;Walking;;2.49;29:55:00;12:02;4.99;144;122;;;;2013-03-22-224530.gpx
f4d376eb-9fd8-4cfb-9fdf-fb6533df3287;25.05.2015 19:10;Running;;7.68;01:16:38;09:58;6.02;502;78;155;;;2015-05-25-191015.gpx
f8c0f6ec-38d7-4086-b3a8-b7d735f3a7a0;16.03.2013 22:17;Skating;;10.02;55:05:00;05:30;10.91;257;77;;;;2013-03-16-221749.gpx
02a10b02-8152-40f9-9e29-678bef3bb814;28.11.2015 20:40;Running;;3;30:00:00;10:00;6;167;0;136;;;
e6c2a3d9-d972-44ef-81cc-5841cf9bbed4;13.03.2015 16:32;Running;;2.66;26:42:00;10:02;5.98;166;85;154;;;2015-03-13-163228.gpx
8e352c9f-0193-4464-8590-2e01d18560bf;26.06.2015 14:39;Running;;8.08;01:21:39;10:07;5.93;552;46;113;;;2015-06-26-143948.gpx
85822206-d82d-485e-aea6-51830b280b4a;10.06.2013 22:55;Running;;5.01;50:55:00;10:10;5.9;287;41;156;;;2013-06-10-225542.gpx
abda4eeb-422e-4e48-8f0b-a552fbeb82f4;13.10.2013 01:19;Running;;5.05;51:43:00;10:14;5.86;258;44;151;;;2013-10-13-011959.gpx
1c1ee79d-ff91-4b57-9b4b-bfb528375af2;20.10.2013 15:02;Running;;3.08;31:39:00;10:16;5.84;167;35;146;;;2013-10-20-150259.gpx
6a2102d8-503a-41a2-9394-dfde0dee4737;12.04.2015 12:33;Running;;5.77;01:00:13;10:26;5.75;392;118;129;;;2015-04-12-123319.gpx
67026e8a-5270-4bcf-b569-83fc70e6dfe6;27.11.2017 09:06;Running;;2.69;28:08:00;10:29;5.73;191;49;130;;#calascio;2017-11-27-090653.gpx
4d1960c4-8a1a-4a7d-81d1-0c7e5c7e458e;26.04.2016 15:50;Cycling;;46.67;08:12:06;10:33;5.69;2778;426;;;;2016-04-26-155054.gpx
f8cdcca9-d83f-478a-bac6-2638096c136a;01.09.2015 16:05;Cycling;;5;52:42:00;10:33;5.69;295;87;;;;2015-09-01-160522.gpx
5e7c4aca-db2c-45c6-bd4b-efb88a6fd823;16.02.2013 17:01;Walking;;1.87;34:46:00;18:35;3.23;112;10;;;;2013-02-16-170133.gpx
0647a2c5-226a-4dfa-9b2e-08e2923158c8;18.03.2017 12:11;Running;;2.07;22:24;10:49;5.54;150;55;149;;;2017-03-18-121137.gpx
24987fc2-4d60-4dcb-bd85-eb657377160f;13.02.2013 04:31;Walking;;8.03;47:46:00;05:57;10.08;505;61;;;Cooper Test over 1.5 miles: 10:33. Ran on very slippery fresh snow. ;2013-02-13-043116.gpx
cd46c4c6-fb08-41d5-b345-7c5664203843;10.02.2013 16:02;Walking;;7.18;30:53:00;04:18;13.95;164;25;;;;2013-02-10-160202.gpx
2d5cb89a-1a25-4dc7-b169-cd8999c51f0f;09.02.2013 09:06;Walking;;2.74;34:07:00;12:26;4.82;148;20;;;;2013-02-09-090618.gpx
9b11d29b-00f9-4931-9100-d03500c20aa7;16.02.2016 23:06;Running;;3;32:41:00;10:55;5.5;208;22;131;;;2016-02-16-230636.gpx
dcf8a096-8603-4867-85f7-75c3cfd12c8e;03.02.2013 15:11;Walking;;1.95;31:34:00;16:11;3.71;114;12;;;;2013-02-03-151108.gpx
d9382952-0565-4219-8a85-a9ac46df66fd;02.02.2013 15:08;Walking;;2.86;31:55:00;11:09;5.38;151;6;;;;2013-02-02-150815.gpx
d8935454-4b35-4415-8731-837a78bc1435;01.02.2013 22:37;Walking;;3.38;32:23:00;09:36;6.25;156;26;;;;2013-02-01-223742.gpx
4da484e9-9e01-4afd-bac8-0641a7adcd4a;23.09.2015 17:38;Running;;2;21:51;10:57;5.48;138;47;157;;;2015-09-23-173815.gpx
1d607b03-7070-44fa-82de-775fd7842634;23.01.2016 09:30;Cycling;;15.06;02:45:26;10:59;5.46;876;130;;;;2016-01-23-093032.gpx
e2beef91-4fd9-4d3f-877c-71cccc42536a;01.06.2014 02:40;Running;;4.8;54:03:00;11:16;5.33;336;45;114;;;2014-06-01-024038.gpx
0b2bba00-12f8-46de-99f3-31e9b02e0a8a;03.12.2018 19:53;Running;;2.17;24:32:00;11:20;5.3;148;12;141;;;2018-12-03-195303.gpx
2a7e5f58-f018-4f54-b1ae-0cb7158ba3f5;29.02.2016 07:34;Cycling;;14.61;02:47:13;11:27;5.24;916;155;;;;2016-02-29-073442.gpx
ef5ffff8-dae2-4ba0-8544-1a2e2b072833;24.08.2016 17:39;Cycling;;13.25;02:34:10;11:38;5.16;805;124;;;;2016-08-24-173930.gpx
ca1b01c5-8c88-432a-a80e-dbc446faefa5;08.05.2016 18:00;Running;;7.96;01:32:46;11:39;5.15;468;78;154;Käsh,;;2016-05-08-180052.gpx
19149c81-7318-4b70-8e7e-879af564a364;25.09.2016 20:04;Running;;4.99;58:25:00;11:43;5.12;332;37;143;;;2016-09-25-200447.gpx
b05effe8-3eec-42ac-931f-fd80d574e74c;22.09.2013 17:13;Running;;2.86;33:36:00;11:46;5.1;158;32;158;;Walking to office w hurt knees. Pita!;2013-09-22-171323.gpx
e089883f-cb14-4e69-9ae4-524d6d293006;07.10.2012 19:52;Running;;2.5;29:30:00;11:49;5.08;145;23;126;;;2012-10-07-195230.gpx
cd8d93a9-bb24-4d58-af5f-9855d47a6c50;01.12.2016 10:05;Cycling;;0.94;11:11;11:55;5.04;49;4;;;;2016-12-01-100535.gpx
a07341cb-bfc6-4897-b7af-f806ca3796f9;16.05.2016 20:41;Running;;4.06;49:10:00;12:07;4.95;316;31;149;;;2016-05-16-204107.gpx
c0499e60-adc4-4aea-983b-0c920bb2d517;27.04.2017 18:45;Running;;3.65;44:31:00;12:11;4.92;225;39;145;;;2017-04-27-184526.gpx
65064850-4140-4f0d-9fd7-e0ba37929213;14.02.2016 21:57;Running;;2.47;30:30:00;12:20;4.86;142;20;121;;;2016-02-14-215720.gpx
7cff457d-f661-4fef-9db7-4c1286599c91;21.11.2015 22:30;Running;;0.47;05:48;12:21;4.86;27;4;135;;;2015-11-21-223011.gpx
0a887872-6675-4874-b08c-a4f6a25f1566;12.12.2015 20:37;Running;;2.43;30:18:00;12:28;4.81;141;21;117;;;2015-12-12-203730.gpx
55774c40-eb46-4abe-8a8b-29df54b9da45;15.09.2015 14:26;Running;;1.73;22:32;13:02;4.61;114;25;151;;;2015-09-15-142630.gpx
f462b38d-d549-47e7-8188-1fb211a12660;06.03.2013 13:42;Running;;2.98;39:05:00;13:07;4.58;193;141;114;;;2013-03-06-134214.gpx
91533b0d-1fe1-4768-bfcd-9790b51a9c83;16.12.2012 16:04;Snowboarding;;3.46;30:07:00;08:42;6.89;78;226;;;;2012-12-16-160433.gpx
f130b5e6-b31b-40a3-8fad-5fc33b366d3f;17.06.2014 21:09;Running;;6.76;01:30:49;13:26;4.47;457;61;160;;;2014-06-17-210932.gpx
0a67cc79-9219-46a9-92fd-75fd598ceb4a;29.09.2012 17:03;Running;;2.24;30:13:00;13:31;4.44;130;12;136;;;2012-09-29-170348.gpx
a8bb90b6-ff61-483e-974b-511ed83cd46a;15.08.2015 14:05;Running;;12.65;02:52:53;13:40;4.39;640;263;146;;;
a0bef5f5-ff3c-452e-be93-8aba119315aa;22.06.2015 15:55;Running;;2.35;32:36:00;13:52;4.33;153;18;117;;;2015-06-22-155532.gpx
578f21d7-56c8-4bcf-862d-586c91d40b35;23.01.2016 13:34;Cycling;;19.9;04:41:52;14:10;4.24;1339;159;;;;2016-01-23-133438.gpx
13a68466-86bf-46ba-a075-c97dcae4bd4a;25.08.2016 09:48;Cycling;;27.29;06:29:16;14:16;4.21;1914;126;;;;2016-08-25-094818.gpx
46bdf623-e87d-45c6-9170-95734332f8d8;19.10.2016 09:13;Cycling;;28.28;06:51:41;14:33;4.12;2072;245;;;;2016-10-19-091349.gpx
c53e7487-c2b3-455a-8158-92f7760b84f9;03.11.2016 09:53;Cycling;;24.55;05:57:50;14:35;4.12;1652;145;;;;2016-11-03-095354.gpx
3dc04362-451f-4cb3-b1bd-2714909be68b;27.11.2012 19:52;Walking;;8.97;51:27:00;05:44;10.47;572;67;;;;2012-11-27-195217.gpx
fc30455a-8523-4306-87ae-f31d7006dff4;25.11.2012 02:22;Walking;;3.3;35:27:00;10:44;5.59;177;28;;;;2012-11-25-022253.gpx
a2ac39b0-2e7c-4f86-8a35-97a864ce2b0f;24.11.2012 17:12;Walking;;1.47;31:10:00;21:15;2.82;93;6;;;Slow walk to work. Nice and rainy. ;2012-11-24-171251.gpx
79300f04-c210-4edc-b35f-cf9c9ec2295a;20.10.2016 09:27;Cycling;;27.17;06:36:20;14:35;4.11;1973;173;;;;2016-10-20-092741.gpx
6eda4d10-4107-409f-89ea-47c7ef78b67d;07.10.2018 16:01;Running;;2.2;32:15:00;14:38;4.1;161;12;150;;;2018-10-07-160105.gpx
302ce3f6-8f05-4870-bf55-f8622860f368;06.11.2018 22:18;Running;;1.7;25:16:00;14:51;4.04;120;7;155;;;2018-11-06-221855.gpx
b3214f69-7450-4400-8c44-1538c1d90386;11.11.2016 10:14;Cycling;;20;05:00:00;15:00;4;2000;0;;;;
dddb5851-d1a0-4b57-8794-928f0ece6067;08.09.2016 09:22;Cycling;;28.15;07:07:08;15:10;3.95;2125;192;;;;2016-09-08-092215.gpx
296c3c93-fc1a-4ace-954b-e149008af42b;15.10.2016 09:12;Cycling;;22.58;05:48:03;15:25;3.89;1704;145;;;;2016-10-15-091224.gpx
db145cc2-fb52-42e1-af05-9350c5fc2faa;06.09.2016 09:48;Cycling;;24.67;06:22:05;15:29;3.87;1915;128;;;;2016-09-06-094818.gpx
72b64b00-c823-4e72-a278-36707ca93e71;08.09.2018 21:39;Running;;3.42;53:50:00;15:45;3.81;204;14;144;;;2018-09-08-213936.gpx
18e201d0-6570-4183-a9ea-e44a827d1976;16.12.2016 22:09;Cycling;;4.96;01:18:08;15:45;3.81;327;29;;;;2016-12-16-220944.gpx
d0945ccc-bcd0-4347-886a-3c7599649fce;05.10.2016 09:28;Cycling;;28.14;07:27:48;15:55;3.77;2179;178;;;;2016-10-05-092802.gpx
5dfda20a-87c1-46d2-8c9c-d503ccbc1980;13.10.2016 09:16;Cycling;;26.25;06:58:07;15:56;3.77;2070;177;;;;2016-10-13-091622.gpx
4005948c-11ef-4c57-871c-01ff4b90de1c;07.09.2016 09:29;Cycling;;23.76;06:19:27;15:58;3.76;1881;156;;;;2016-09-07-092943.gpx
db1e577f-2034-4941-a9ff-ab61ba082ac9;12.10.2016 09:23;Cycling;;25.05;06:41:48;16:02;3.74;1966;191;;;;2016-10-12-092306.gpx
4e154d32-394b-40cb-906b-f0707ee1797c;11.10.2016 09:29;Cycling;;22.95;06:07:59;16:02;3.74;1809;138;;;;2016-10-11-092907.gpx
ce3f450d-365e-4062-959a-8a76a444765d;27.09.2016 09:47;Cycling;;22.74;06:04:49;16:02;3.74;1802;144;;;;2016-09-27-094728.gpx
a82709b0-126b-4838-bc0e-9200e2ab7e27;14.10.2016 09:49;Cycling;;21.63;05:49:32;16:09;3.71;1714;137;;;;2016-10-14-094943.gpx
815108e3-05f6-4912-8cd5-9de31362b737;10.09.2016 09:43;Cycling;;24.5;06:41:10;16:23;3.66;1981;144;;;;2016-09-10-094306.gpx
a8ed4431-5cb4-4b5d-a4d0-b1350e01773c;18.10.2016 09:39;Cycling;;23.43;06:24:23;16:25;3.66;1852;136;;;;2016-10-18-093908.gpx
922e7a43-cc28-469d-9c61-4f7d84f6c24b;01.09.2016 09:47;Cycling;;22.29;06:11:59;16:41;3.6;1862;130;;;;2016-09-01-094738.gpx
d1a5b404-3ef4-4efd-90fb-a858a33a5481;01.04.2017 14:46;Running;;4.65;01:17:40;16:43;3.59;342;58;111;;;2017-04-01-144604.gpx
fca48e29-d611-4eda-b4d3-d0a5c76ea90d;17.09.2016 09:20;Cycling;;25.9;07:12:45;16:43;3.59;2134;164;;;;2016-09-17-092048.gpx
e82846f1-ca09-45fa-8c27-3cd6efd16061;09.09.2016 09:30;Cycling;;25.39;07:05:20;16:45;3.58;2092;160;;;;2016-09-09-093043.gpx
92ae0404-6a5d-4201-ba36-b5eac14071b2;08.10.2016 09:19;Cycling;;25.78;07:17:11;16:58;3.54;2171;208;;;;2016-10-08-091940.gpx
1ab0d1b2-ecda-4037-bccc-ad6083dfafc8;30.11.2016 10:08;Cycling;;3.37;57:31:00;17:03;3.52;458;391;;;;2016-11-30-100823.gpx
6fbd5758-26d3-48f4-801b-d5bbd94b485c;03.09.2016 09:25;Cycling;;23.09;06:37:56;17:14;3.48;1958;142;;;;2016-09-03-092549.gpx
9f31e3a7-2c5b-456e-8064-4d59a198b0a9;07.10.2016 10:01;Cycling;;23.24;06:41:49;17:17;3.47;1968;141;;;;2016-10-07-100125.gpx
1583193f-462a-46f4-a977-515365a63e19;08.10.2012 07:02;Walking;;2.27;30:15:00;13:18;4.51;130;19;;;;2012-10-08-070223.gpx
491a6a85-106b-454c-b8fb-d3daad15c3d0;23.03.2017 09:27;Running;;22.52;06:30:55;17:22;3.46;1744;573;116;;;2017-03-23-092732.gpx
8f386647-363f-401b-979b-47effc30fa49;29.09.2016 09:29;Cycling;;23.47;06:47:39;17:22;3.45;2021;142;;;;2016-09-29-092932.gpx
e9133631-a659-4f75-a7f7-1ee278aefcd7;14.09.2016 09:29;Cycling;;23.23;06:49:33;17:38;3.4;2023;155;;;;2016-09-14-092905.gpx
e30f86c5-4645-4777-bf00-24b5f2ba1df8;30.09.2012 17:44;Walking;;10.03;01:00:52;06:04;9.89;671;58;;;Few stops bc running nose but no real pain. Yeah!;2012-09-30-174419.gpx
46ef8ac0-556a-42de-b47c-b8d83199fe62;30.09.2012 02:30;Walking;;4.48;45:26:00;10:09;5.91;252;53;;;;2012-09-30-023012.gpx
0f2135d5-a5cd-4cef-abb0-0a3002156dcc;30.09.2016 09:27;Cycling;;22.71;06:42:25;17:43;3.39;1978;139;;;;2016-09-30-092726.gpx
32aa7072-092c-4076-8d10-3fef4fa0f7d1;24.08.2016 10:39;Cycling;;19.79;05:52:05;17:47;3.37;1722;124;;;;2016-08-24-103910.gpx
fac9c217-7b51-4089-9f0e-f507547fe475;29.11.2016 09:32;Cycling;;20;06:00:00;18:00;3.33;2000;0;;;;
447e49d1-74ac-410e-8df9-ab2d033ecede;02.11.2016 09:23;Cycling;;23.83;07:08:52;18:00;3.33;1911;128;;;;2016-11-02-092348.gpx
b633f9e0-dc25-44f0-893f-8b9b1ca039fb;28.10.2016 09:13;Cycling;;20;06:00:00;18:00;3.33;2000;0;;;;
c4d36167-f776-41dd-978a-568439bcc1e3;27.10.2016 09:09;Cycling;;20;06:00:00;18:00;3.33;2000;0;;;;
afcf190e-acbb-4a17-ac6c-35628c2eb5b3;31.08.2016 09:27;Cycling;;22.18;06:40:31;18:03;3.32;1978;168;;;;2016-08-31-092720.gpx
a9833014-24a8-4df0-b986-7866394ded07;01.10.2016 09:35;Cycling;;23.79;07:12:32;18:11;3.3;2098;146;;;;2016-10-01-093511.gpx
947efd2d-7e7d-4746-a297-7cfbf24a5eec;06.10.2016 09:40;Cycling;;31.61;09:36:05;18:14;3.29;2822;219;;;;2016-10-06-094059.gpx
5a895484-04c7-4c34-b07a-97235f0ee02e;18.03.2016 17:43;Cycling;;9.85;03:00:00;18:17;3.28;954;93;;;;2016-03-18-174327.gpx
a1fda776-5761-4ec6-8f0f-fa2e91eebe1b;28.09.2016 09:08;Cycling;;22.46;06:51:50;18:20;3.27;2027;180;;;;2016-09-28-090832.gpx
b836432d-5e72-4a91-a20d-f249f10dfe30;24.09.2016 09:51;Cycling;;21.39;06:47:27;19:03;3.15;2006;141;;;;2016-09-24-095129.gpx
14d6503d-ed0a-463a-afa5-1bbc62215c6c;04.10.2016 09:26;Cycling;;18.74;06:01:17;19:17;3.11;1729;119;;;;2016-10-04-092629.gpx
1d65b659-2a81-4914-9767-63e606e41f68;29.09.2015 15:36;Cycling;;0.92;17:56;19:34;3.07;90;4;;;;2015-09-29-153630.gpx
eba519de-7861-4906-9546-0f926a11e1e6;14.11.2014 21:43;Running;;3.03;01:00:08;19:50;3.03;227.6327522;23;149;;;2014-11-14-214333.gpx
3f7fe99f-ea73-49a7-81fd-29129f10dec5;27.08.2016 10:11;Cycling;;15.24;05:07:17;20:10;2.98;1439;121;;;;2016-08-27-101105.gpx
55a0c8e6-48dd-4b37-9580-7e1016022e7b;02.09.2016 09:30;Cycling;;21.25;07:30:47;21:13;2.83;2179;124;;;;2016-09-02-093026.gpx
d3e52550-59cb-4475-abad-a3da5200fd92;29.10.2016 09:47;Cycling;;0.65;13:55;21:16;2.82;101;53;;;;2016-10-29-094719.gpx
4d6e44e8-a61f-4856-a560-99eed432a6ad;22.03.2017 09:04;Cycling;;18.65;06:42:52;21:36;2.78;2014;492;;;;2017-03-22-090449.gpx
